"albedocheck","elevationcheck","canopycheck","impervious","Cluster"
-0.919819768092338,0.404617058753427,0.34167754629612,-0.717082691031912,2
0.361475506148982,-1.04090076563558,-0.397741376050694,-0.830000325482159,1
1.15105354837463,-1.36759392664502,-1.27435874346492,1.39960799106801,4
-1.04524781565467,0.784214900699126,1.31285220403493,-1.17525783415955,3
-1.22949480088781,1.16243558375831,2.0002866259253,-1.37916993072064,3
0.443655067039059,-0.228722882289067,-0.104519042256626,0.507828794858936,1
1.24258940274378,-0.915142595071576,-1.07722881964434,1.23648975196176,4
-0.749730729808011,0.0322252300739371,0.552849185352986,-1.26039119109828,2
-0.541292986219554,0.613842312096767,0.562646652249827,-0.409411751136488,2
1.46062690453675,-1.00633705023295,-1.26371044598548,1.62092219499881,4
1.32825876808168,-0.860518194452366,-1.3419420277768,1.47834410759606,4
-0.466834988674396,-0.0982596900247857,-0.405085724018604,1.03014847062954,1
0.24413518685653,2.16950873076022,-0.468945410011677,0.607552007405493,2
-0.239700466128957,-1.09444388825507,-0.145036609519114,-0.0306133491532112,1
2.06146434900741,-1.26722597608946,-1.2031300244923,0.885345484766116,4
-0.475921524528135,0.0724094422948426,0.922536893583013,-0.848439990067894,2
0.291200768123193,-0.804198080548017,-0.0780728123362676,-0.242196022703616,1
0.893368719358636,-1.08916564021858,-1.02469558600677,1.35840012504333,4
-0.578797630291372,2.04785452497582,0.113532465465461,0.155329927586682,2
0.799330092777713,-1.16473668421018,-1.18897419898453,1.22468138871978,4
0.133693877161266,-1.08400299147565,-0.664082684219741,-0.828921186210847,1
1.30559493359406,-1.07752216773048,-1.09633238564271,0.56161175881886,4
-0.734919761858666,0.56144994185098,0.798967800620376,-0.759835971744035,2
1.09685355809206,-1.17443348782177,-1.03582077823877,1.29434727480052,4
-0.569540325010073,0.807511748528498,0.288522748445491,-0.342961056534866,2
-0.3330257432151,1.28022063185606,0.270845981737302,-0.536854758234709,2
2.24687472785014,-1.30259717252687,-1.19893857280695,0.713153583277372,4
-0.482929899684408,-0.854057597071398,-0.173157867596663,-0.133219150899148,1
-0.342073834440153,2.10253647624555,-0.150963430654341,0.366303341552414,2
-1.10051430832881,-0.26898169892958,0.760056274762086,-1.03187453204435,2
-0.243553101841632,-0.937290487153724,0.589716983247708,-1.13220813666494,1
-1.88316333801628,1.42712894357825,2.5293286291283,-1.83107197396784,3
1.31193335060569,-1.36478228107381,-1.04619679881199,1.07560607686674,4
-0.731542871704883,-0.215536041824958,0.0758406243500706,-1.65830072046148,2
1.42407493449436,-0.591136303950943,-0.96095237717658,1.41972486256045,4
0.0428599195513561,-0.209540063451692,-0.353953849165377,0.794035604670732,1
-0.578206712152557,-0.229097740617509,-0.29839840746924,0.529934682048241,1
-0.137234884477626,-0.27597477342415,-0.414297147398738,0.521262900751625,1
0.980028880742391,-0.993137309594659,-0.598397081235304,0.38672142567362,4
0.189795559230329,0.320176856012476,-0.120470770661838,0.534669231111589,1
0.0253779908608308,0.091904999641663,-0.664048928486988,0.760966915116623,1
-0.936105558027991,-0.00304001123990414,0.740592715712962,-0.486356594459115,2
-0.681302301795925,-0.667219491119133,0.222075957493825,-0.742543799548788,1
-1.91406787275785,1.09808336109509,2.56366109953637,-1.41986533545844,3
-1.75945459877121,1.10369223309244,2.91886498122393,-2.16554215212225,3
0.0482860428358474,-0.0671942346399588,-0.625696976285291,0.826372937514665,1
0.0602837242648069,-0.495749721402398,-0.65325906693532,0.355431950775099,1
0.825957917979416,-0.51040426682083,-0.970072190585101,0.980148267353054,4
2.63074391512369,-1.23436580497817,-1.44453826738201,1.20473396225617,4
1.0887791106939,-0.766501430417826,-0.795093089864218,-0.117731536502005,1
-0.103919522020861,-0.0476948183192786,-0.329144509776861,0.473779162709481,1
-1.40718125056232,0.621924327949586,1.94682330464116,-1.91516973338953,3
-0.411121678008121,-0.0535979268379649,-0.00192685601690873,0.311144870777364,1
-0.526738172411549,1.79696692390861,0.405986948216736,-0.381234800170046,2
-0.198670799103317,2.06182093301638,0.0315586543381662,-0.0744797733608949,2
-0.132491462522391,1.75064067191649,0.0566051022204976,0.0838262968454837,2
1.23303653085565,-1.1900224609747,-0.666192425391993,0.152137947215751,4
-1.43723064771702,0.341587950611095,0.881138419561172,-0.829027773155871,2
1.62797416868691,-0.644926968196854,-0.90524353176674,1.16552205950443,4
-0.349553653658403,-0.972757892029411,-0.175172217126208,-0.959577149352646,1
1.8360240785597,-0.884854225060744,-1.05280331554056,1.26114689642835,4
1.53933435088506,-1.23770419108868,-1.23130406091411,1.57887630161319,4
2.28392895142616,-1.36370223392647,-1.16456716452194,0.704133551652272,4
0.525095576990284,-0.941094324596485,-0.852974880177354,1.42680099095648,4
0.24813428853919,-0.89437418031083,-0.893848342367714,-1.0931644824424,1
-0.192144675520022,0.229054457507722,0.631436506865106,-0.330618690088677,2
-0.7121439271451,2.31070951819056,0.082014375666188,-0.421720930720319,2
-1.0570509081169,2.1456774679011,1.13144894215987,-1.0078052972759,2
1.96880951398431,-1.35058896218594,-1.21771985647843,0.252885038476313,4
0.341892403752489,-0.53812498972751,-0.724032614238637,0.256087432825565,1
-0.154914359414012,-0.425608517211566,-0.985965602870966,-0.45124475129247,1
-0.0497072187033693,-0.552392756572749,-0.935347331899963,1.13563999315416,1
0.583116425677063,-0.816958227306984,-0.853660063800769,1.46286484900091,4
0.333326671637836,-0.9028793653875,-1.23431682194824,0.481651524684888,1
-0.196535320959446,-1.23411089715642,-0.224087881382983,-1.16275489056867,1
1.50650339074973,-0.765998727156695,-0.941732888823185,1.49467989251979,4
0.311021528224286,-0.534241130691101,-0.715744542977668,1.16969388444841,1
-1.1072827674946,2.02991418199381,1.02009905431935,-0.681221504269603,2
0.117314529667693,-0.56902695718678,-1.05137119930902,0.924574990341732,1
0.167754366421279,0.246532302432514,0.264681876885057,0.510302383061025,1
-1.34461076235636,2.01321542725766,1.71435990770458,-0.995680427874828,3
-0.749801328126141,2.24258525253975,0.753879538088859,-0.410085774341427,2
1.52284219663488,-1.20788814334236,-1.06240750520736,1.12329976859004,4
-0.135693765670103,-1.06351171477893,-0.018482484298818,-0.646325193525212,1
-0.858825886043462,0.477797095279022,0.72786398383097,-0.241248454077567,2
1.73703114913724,-0.873560626447002,-0.647697739743757,0.927802624432297,4
0.108369996980888,-0.0220714580077259,-0.176049438948176,0.38703556837665,1
-0.730023851837765,0.649685758601805,0.433838449189601,-0.112116442487743,2
-0.533408557447659,-1.01671886304792,0.625546358568007,-1.21780496241571,1
1.40750287993896,-0.999913029212909,-1.12572919086703,1.29938387847386,4
